record_id,인물,org_id,구분,직위,원표기,시간구간,근거절,보조출전,근거수준,보조사료대조,교차확인비고,비고,시기구획,직무분류,기관계열
OH0126,가와이 아사오,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,반대파로 당선 | 추첨 유임 | 1909-03 반수 임기만료 퇴임 | 초기 당선 반수·1909-03 퇴임(후 재선거 당선) | 1909-03-29 재선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0127,가토 이치로,O007,직위,기타,선거위원,1909,107-3,『대구민단사』,보조사료 대조 확인,확인,,3-29 재선거 선거위원,확장기(1908~10),6 위원직,경제
OH0128,가토 이치로,O007,직위,평의원·의원,반수개선 당선,1907~,92-1,『대구민단사』,보조사료 대조 확인,확인,,1907-03-09 반수개선 당선,민단 제도화기(1906~07),2 의결직,경제
OH0129,고미야 히코지,O007,직위,기타,임시 사무원,1906,57-3;91-4;107-3,『대구민단사』,보조사료 대조 확인,확인,"서기장 직무대리, 이후 서기장으로 승진",인쇄기·활자 임차 명의 인수 | 본문 성만 표기(小宮)·사표 제출했으나 무책임 결론 | 노사카 계열; 1909-03 사표 제출했으나 불수리,민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0130,고우라 도노마루,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,3-29 재선거 선거위원(원문 표기 고라 도노마루),확장기(1908~10),6 위원직,경제
OH0131,구로카와 엔지,O007,직위,평의원·의원,반수개선 당선,1907~,92-1,『대구민단사』,보조사료 대조 확인,확인,,1907-03-09 반수개선 당선,민단 제도화기(1906~07),2 의결직,경제
OH0132,기무라 다케타로,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,3-29 재선거 선거위원,확장기(1908~10),6 위원직,경제
OH0133,기무라 다케타로,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선 | 추첨 퇴임 | 보궐선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0134,나카에 고로헤이,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,1909-03-20 선거관리회 위원(원문 표기 나카에 고로헤),확장기(1908~10),6 위원직,경제
OH0135,나카에 고로헤이,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0136,나카에 고로헤이,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1,『대구민단사』,보조사료 대조 확인,확인,,"제1회 선거 당선 | 추첨 유임, 1907-02 회장 사퇴에 이어 사퇴",민단 제도화기(1906~07),2 의결직,경제
OH0137,나카자와 덴노스케,O007,직위,기타,선거위원,1907,64-1,,대구물어 단독 전거,미확인,,,민단 제도화기(1906~07),6 위원직,경제
OH0138,나카자와 덴노스케,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0139,나카자와 덴노스케,O007,직위,이사·간사,상치위원,1907~,64-1;71-1,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0140,나카자와 덴노스케,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1,『대구민단사』,보조사료 대조 확인,확인,,"제1회 선거 당선 | 추첨 유임, 1907-02 회장 사퇴에 이어 사퇴",민단 제도화기(1906~07),2 의결직,경제
OH0141,다무라 도미조,O007,직위,평의원·의원,의원,1907~,64-1;71-1,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0142,다케카와 세이지,O007,직위,평의원·의원,특별의원,1907~,92-1;110-1,『대구민단사』,보조사료 대조 확인,확인,,회장 후임으로 천거됨(취임 여부는 본문 미명시),민단 제도화기(1906~07),2 의결직,경제
OH0143,다케카와 세이지,O007,직위,회장,회장,1909,110-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,당선되었으나 제일은행 총지배인 불승낙으로 취임 불발 | 1909-04-01 임원 선출로 회장,확장기(1908~10),1 대표직,경제
OH0144,마스다 도라타,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,1909-03-20 선거관리회 위원; 사태 후 사표,확장기(1908~10),6 위원직,경제
OH0145,마스다 도라타,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0146,마에카와 도모지,O007,직위,이사·간사,상치위원,1909~,110-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-04-12 이사관 인가 | 1909-04-01 선출,확장기(1908~10),3 집행간부·사무회계직,경제
OH0147,마에카와 도모지,O007,직위,평의원·의원,보궐선거 당선,1907~,92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1907-03-09 보궐선거 | 1909-03 반수 임기만료 퇴임 | 초기 당선 반수·1909-03 퇴임(후 재선거 당선) | 1909-03-29 재선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0148,미카지리 주고,O007,소속,,대구상업회의소 대표,1918,90-3,,대구물어 단독 전거,미대조,,만선상업회의소연합회 참석차 이동 중 열차 사고 사망,시기외,,경제
OH0149,사카이 만지로,O007,직위,부회장,부회장,~1909,35-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-03-21 무효투표 책임지고 사퇴 | 선거관리회 사회; 무효투표 사태 책임 사표·1909-03-21 수리,확장기(1908~10),1 대표직,경제
OH0150,사카이 만지로,O007,직위,이사·간사,상치위원,1909~,110-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-04-12 이사관 인가 | 1909-04-01 선출,확장기(1908~10),3 집행간부·사무회계직,경제
OH0151,사카이 만지로,O007,직위,평의원·의원,의원,1907~,35-1;92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1907-03-09 반수개선 당선 | 보궐선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0152,사키사카 쇼키치,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,1909-03-20 선거관리회 위원,확장기(1908~10),6 위원직,경제
OH0153,사토 슈조,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,1909-03-20 선거관리회 위원,확장기(1908~10),6 위원직,경제
OH0154,사토 슈조,O007,직위,평의원·의원,당선자(의원),1909~,107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-03-29 재선거 당선,확장기(1908~10),2 의결직,경제
OH0155,스기하라 신키치,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0156,쓰치야 히코타로,O007,직위,기타,창립위원장,1906,57-3;64-1,『대구민단사』,보조사료 대조 확인,확인,,위원 호선으로 추대 | 제1회 의원선거(1907-01-22),민단 제도화기(1906~07),6 위원직,경제
OH0157,쓰치야 히코타로,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0158,쓰치야 히코타로,O007,직위,평의원·의원,특별의원,1907~,64-1;71-1,『대구민단사』,보조사료 대조 확인,확인,,평의원 호선,민단 제도화기(1906~07),2 의결직,경제
OH0159,아오키 시게노부,O007,직위,부회장,부회장,1907~,64-1;71-1,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),1 대표직,경제
OH0160,아오키 시게노부,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선 | 추첨 퇴임,민단 제도화기(1906~07),2 의결직,경제
OH0161,야스마쓰 구마키치,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,원문 야스마쓰 구미키치(구표기),민단 제도화기(1906~07),10 발기인,경제
OH0162,야스마쓰 구마키치,O007,직위,부회장,부회장,1909~,63-1;110-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,'후에 부회장이 되기도' 시기 불명 | 1909-04-12 이사관 인가 | 1909-04-01 임원 선출로 부회장,확장기(1908~10),1 대표직,경제
OH0163,야스마쓰 구마키치,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선 | 추첨 퇴임 | 1907-03-09 보궐선거 | 1909-03 반수 임기만료 퇴임 | 초기 당선 반수·1909-03 퇴임(후 재선거 당선) | 1909-03-29 재선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0164,오구라 다케노스케,O007,직위,기타,선거위원,1907,64-1,,대구물어 단독 전거,미확인,,,민단 제도화기(1906~07),6 위원직,경제
OH0165,오구라 다케노스케,O007,직위,평의원·의원,의원(퇴임),~1907,92-1,『대구민단사』,보조사료 대조 확인,확인,,추첨 퇴임,민단 제도화기(1906~07),2 의결직,경제
OH0166,오노 미네지로,O007,직위,이사·간사,상치위원,1907~,64-1;71-1;110-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-04-12 이사관 인가 | 1909-04-01 선출,민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0167,오노 미네지로,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선 | 추첨 퇴임 | 1907-03-09 보궐선거 | 1909-03 반수 임기만료 퇴임 | 초기 당선 반수·1909-03 퇴임(후 재선거 당선) | 1909-03-29 재선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0168,오자키 시즈오,O007,직위,이사·간사,상치위원,1909~,110-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-04-12 이사관 인가 | 1909-04-01 선출,확장기(1908~10),3 집행간부·사무회계직,경제
OH0169,오자키 시즈오,O007,직위,평의원·의원,당선자(의원),1909~,107-3,『대구민단사』,보조사료 대조 확인,확인,,1909-03-29 재선거 당선; 후일 요시무라 시즈오로 개명,확장기(1908~10),2 의결직,경제
OH0170,오키타 스테지로,O007,직위,기타,임시 사무주임,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,촉탁,민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0171,오키타 스테지로,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0172,와카바야시 세이스케,O007,직위,이사·간사,상치위원,1907~,64-1;71-1,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0173,와카바야시 세이스케,O007,직위,평의원·의원,의원,1907~,64-1;71-1,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선,민단 제도화기(1906~07),2 의결직,경제
OH0174,와케 헤이지로,O007,직위,평의원·의원,반수개선 당선,1907~,92-1,,대구물어 단독 전거,미확인,,1907-03-09 반수개선 당선 · 본문 표기 와키 헤이지로,민단 제도화기(1906~07),2 의결직,경제
OH0175,와타나베 히스루,O007,직위,기타,서기장,,38-1,,대구물어 단독 전거,미확인,,후에 재임,,3 집행간부·사무회계직,경제
OH0176,와타나베 히스루,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0177,와타나베 히스루,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,반대파로 당선 | 추첨 유임 | 1909-03 반수 임기만료 퇴임 | 초기 당선 반수·1909-03 퇴임,민단 제도화기(1906~07),2 의결직,경제
OH0178,와타나베 히스루,O007,직위,회장,회장,1909,107-3,『대구민단사』,보조사료 대조 확인,확인,,회장 결원 보궐선거 당선 | 회장 결원 보궐선거 당선; 4-1 다케카와 선출로 단기 재임,확장기(1908~10),1 대표직,경제
OH0179,요시다 사시치,O007,직위,평의원·의원,의원(유임),1906~,92-1;107-3,『대구민단사』,보조사료 대조 확인,확인,,추첨 유임 | 1909-03 반수 임기만료 퇴임 | 초기 당선 반수·1909-03 정기선거로 퇴임,민단 제도화기(1906~07),2 의결직,경제
OH0180,우에다 겐스케,O007,직위,평의원·의원,반수개선 당선,1907~,92-1,『대구민단사』,보조사료 대조 확인,확인,,1907-03-09 반수개선 당선,민단 제도화기(1906~07),2 의결직,경제
OH0181,이노 히데스케,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0182,이노우에 다쓰지로,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선 | 추첨 퇴임 · 사망,민단 제도화기(1906~07),2 의결직,경제
OH0183,이노우에 소노스케,O007,직위,기타,서기장,1907~,64-2,『대구민단사』,보조사료 대조 확인,확인,,부산상업회의소 서기 출신;기성회 부정 사건으로 문책(70-3),민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0184,이와세 시즈카,O007,직위,기타,선거위원,1907,64-1;107-3,,대구물어 단독 전거,미확인,,3-29 재선거 선거위원,민단 제도화기(1906~07),6 위원직,경제
OH0185,이와세 시즈카,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,1906-12-07 오카모토 부이사관 임명,민단 제도화기(1906~07),10 발기인,경제
OH0186,이와세 시즈카,O007,직위,평의원·의원,의원,1907~,64-1;71-1;92-1,『대구민단사』,보조사료 대조 확인,확인,,제1회 선거 당선 | 추첨 유임,민단 제도화기(1906~07),2 의결직,경제
OH0187,이와세 시즈카,O007,직위,회장,회장,1906~1907,64-1;70-3;62-2;92-1,『대구민단사』,보조사료 대조 확인,확인,,특례 적용:설립(1906)~1907-02-10 사퇴;70-3은 기성회 사건 후 사직으로 서술 | 특례 적용:복귀 시기 불명~1909년경;일본철도협회 일행 환영 당시 회장 | 1907-02-10 사표 제출(특례 확정 구간 1: 설립~1907-02-10),민단 제도화기(1906~07),1 대표직,경제
OH0188,이즈미 스에지,O007,직위,기타,선거위원,1907,64-1,,대구물어 단독 전거,미확인,,,민단 제도화기(1906~07),6 위원직,경제
OH0189,이즈미 스에지,O007,직위,발기인,창립위원,1906,57-3,『대구민단사』,보조사료 대조 확인,확인,,,민단 제도화기(1906~07),10 발기인,경제
OH0190,이즈미 스에지,O007,직위,평의원·의원,특별의원,1907~,64-1;71-1;92-1,『대구민단사』,보조사료 대조 확인,확인,,평의원 호선 | 다케카와가 뒤를 이음,민단 제도화기(1906~07),2 의결직,경제
OH0191,후쿠나가 도쿠지로,O007,직위,기타,선거위원,1909,107-3,,대구물어 단독 전거,미확인,,3-29 재선거 선거위원,확장기(1908~10),6 위원직,경제
